Track ID,Artist ID
2420,439
2421,3097
2421,3098
2422,2924
2422,92
2423,175
2424,199
2425,1233
2426,1234
2427,1235
2428,1540
2428,2830
2429,348
2430,604
2431,527
2432,1236
2433,102
2434,347
2435,1237
2436,1238
2437,996
2438,761
2439,29
2440,1239
2441,947
2442,3099
2442,149
2442,3100
2443,1240
2444,1241
2445,313
2446,14
2447,1242
2448,175
2449,194
2450,223
2451,1243
2452,1244
2453,460
2454,988
2455,511
2456,1245
2457,1246
2458,1247
2459,1248
2460,30
2461,1249
2462,1250
2463,3101
2463,3102
2464,217
2465,33
2466,1250
2467,703
2468,1251
2469,7
2470,290
2471,977
2472,1252
2473,357
2474,102
2475,3103
2475,3104
2475,3105
2476,42
2477,1088
2478,1253
2479,1254
2480,178
2481,1255
2482,1256
2483,1570
2483,3106
2483,3107
2484,413
2484,3108
2485,268
2486,540
2487,576
2488,29
2489,715
2490,3109
2490,3110
2491,519
2492,766
2493,1257
2494,806
2495,1258
2496,0
2497,814
2498,1259
2499,672
2500,519
2501,161
2502,1260
2503,1261
2504,1262
2505,1263
2506,1264
2507,1265
2508,175
2509,278
2509,3111
2510,1266
2511,925
2512,1267
2513,310
2514,1268
2515,905
2515,3112
2516,117
2517,420
2518,527
2519,2899
2519,552
2520,2846
2520,871
2520,2267
2521,393
2522,3113
2522,3114
2523,604
2524,7
2525,852
2525,3115
2526,3116
2526,3117
2527,353
2528,606
2529,51
2530,1269
2531,1270
2532,4
2532,2852
2532,2815
2532,3118
2533,102
2534,3119
2534,3120
2534,2047
2535,3121
2535,3122
2536,1271
2537,138
2538,1272
2539,666
2540,303
2541,576
2542,1001
2543,1273
2544,616
2545,413
2545,1292
2546,1274
2547,1275
2548,27
2549,1276
2550,974
2551,1277
2552,247
2553,274
2554,191
2554,865
2555,410
2556,1195
2557,104
2558,1257
2559,579
2560,117
2561,1278
2562,849
2563,42
2564,849
2565,1279
2566,71
2567,179
2568,236
2568,1861
2569,1280
2570,1261
2571,1281
2572,581
2573,31
2574,63
2575,1282
2576,948
2577,166
2577,3123
2578,137
2578,425
2578,3124
2579,852
2579,843
2580,384
2581,482
2581,814
2582,483
2583,1283
2584,1284
2585,458
2586,166
2587,423
2588,611
2589,1285
2590,1286
2591,607
2592,3125
2592,3126
2593,79
2594,3127
2594,3128
2595,1287
2596,59
2597,1288
2598,262
2599,772
2600,424
2601,686
2602,140
2603,1058
2604,1289
2605,616
2606,3129
2606,244
2606,2924
2606,3010
2607,545
2608,1290
2609,3130
2609,3131
2610,3132
2610,3133
2610,3134
2611,1291
2612,376
2613,413
2614,1292
2615,870
2616,1293
2617,92
2618,217
2618,113
2619,336
2620,348
2621,869
2622,100
2623,461
2624,1294
2625,1295
2626,3135
2626,802
2627,1296
2628,1297
2629,726
2629,2903
2629,4
2630,1298
2631,1299
2632,33
2633,1300
2634,817
2635,1301
2636,570
2637,1302
2638,1303
2639,461
2640,33
2641,1304
2642,199
2643,696
2644,60
2645,1305
2646,126
2647,676
2648,625
2648,2936
2649,484
2650,1306
2651,1088
2652,351
2653,1307
2654,201
2655,563
2655,2933
2656,1050
2657,2854
2657,386
2658,803
2659,1132
2660,167
2661,1308
2662,1309
2663,102
2664,1276
2665,178
2666,3136
2666,3137
2667,1310
2668,466
2669,1311
2670,223
2671,1312
2672,1313
2673,2886
2673,772
2674,1314
2675,1218
2676,1315
2677,1307
2678,1316
2679,1317
2680,501
2681,269
2682,40
2683,527
2684,1318
2685,717
2686,1319
2687,1320
2688,144
2689,194
2690,947
2691,1000
2692,1080
2693,3
2694,113
2694,852
2695,2854
2695,685
2695,386
2696,3138
2696,3139
2697,113
2698,119
2699,195
2700,2846
2700,386
2700,2861
2700,3140
2701,3141
2701,1239
2702,1321
2703,443
2704,1322
2705,1093
2706,185
2707,178
2708,1323
2709,1324
2710,373
2711,229
2712,54
2713,722
2714,852
2715,1325
2716,718
2717,559
2717,3142
2718,348
2719,2825
2719,625
2720,700
2721,1326
2722,1327
2723,722
2724,1328
2725,368
2725,1611
2726,802
2727,2903
2727,1524
2727,3143
2728,20
2729,1329
2730,31
2731,330
2732,415
2733,1330
2734,1331
2735,2886
2735,401
2736,333
2737,1332
2738,719
2739,1333
2740,501
2740,2886
2741,1334
2742,1095
2743,251
2744,1335
2745,999
2746,1336
2747,503
2748,1337
2749,178
2750,2993
2750,1598
2751,728
2752,359
2753,647
2754,803
2755,1338
2756,126
2757,388
2758,1339
2759,800
2760,1758
2760,29
2761,932
2762,1340
2763,506
2764,1341
2765,100
2766,3144
2766,1483
2767,905
2768,126
2769,1342
2770,1206
2770,3124
2771,994
2772,932
2773,144
2774,3145
2774,3146
2775,2109
2775,2590
2776,1343
2777,803
2778,161
2779,1344
2780,519
2781,1345
2782,803
2782,2902
2783,980
2784,144
2785,1346
2786,45
2787,1347
2788,237
2789,479
2790,33
2791,1348
2792,408
2793,692
2794,431
2795,128
2796,626
2797,1349
2798,862
2799,507
2800,1350
2801,1351
2802,142
2803,100
2804,295
2805,1352
2806,1353
2807,925
2808,7
2809,3147
2809,443
2810,115
2811,594
2812,1354
2813,33
2814,3148
2814,304
2815,2617
2815,3149
2815,3150
2816,87
2817,412
2818,729
2819,156
2820,1355
2821,1204
2822,646
2823,272
2824,235
2825,469
2826,123
2827,3151
2827,3152
2828,1356
2829,443
2830,1357
2831,1063
2832,576
2833,191
2834,634
2835,505
2836,1358
2837,1359
2838,3136
2838,3137
2839,689
2840,115
2841,499
2842,3153
2842,1637
2843,1360
2844,161
2845,1361
2846,1337
2846,2852
2846,3154
2846,3155
2847,145
2848,1362
2849,545
2850,100
2851,1363
2852,211
2853,1364
2854,1365
2855,1261
2856,3156
2856,3157
2857,1366
2858,1155
2859,1121
2859,507
2860,1367
2861,1368
2862,1369
2863,59
2864,376
2865,2854
2865,507
2866,368
2866,835
2867,1370
2868,1016
2869,1371
2870,1372
2871,342
2871,3158
2872,597
2873,501
2874,27
2875,3
2876,54
2877,3010
2877,3159
2877,3160
2878,1373
2879,1374
2880,1637
2880,722
2881,1375
2882,1376
2883,679
2884,1377
2885,1378
2886,176
2886,3161
2887,3162
2887,3163
2888,696
2889,502
2890,1379
2891,411
2892,253
2893,852
2894,2854
2894,3164
2894,3165
2895,358
2896,79
2897,1380
2898,905
2899,978
2900,1381
2901,1335
2902,1382
2903,1383
2904,1384
2905,1385
2906,436
2907,3166
2907,3167
2908,1386
2909,30
2909,872
2909,3168
2910,1281
2911,560
2912,168
2913,854
2914,1387
2915,126
2916,2959
2916,2861
2916,2999
2916,3169
2917,466
2918,1388
2919,1389
2920,767
2921,1390
2922,3049
2922,1869
2922,1861
2922,3170
2923,1391
2924,281
2925,365
2926,726
2926,1206
2927,253
2928,1483
2928,2883
2928,2825
2929,242
2930,3171
2930,3172
2931,1392
2932,1393
2933,958
2933,559
2934,182
2935,1627
2935,1368
2936,33
2937,989
2938,1394
2939,1277
2940,853
2941,1
2942,168
2943,1395
2944,269
2945,263
2946,1396
2947,1397
2948,1398
2949,1399
2950,533
2951,646
2951,849
2952,167
2953,42
2954,625
2955,339
2956,2993
2956,1598
2957,3010
2957,869
2958,1400
2959,3173
2959,548
2960,1462
2960,2908
2961,1401
2962,581
2963,3174
2963,3175
2964,199
2965,1402
2966,452
2967,33
2967,3176
2968,3177
2968,905
2969,1012
2970,55
2971,1403
2972,3145
2972,3178
2972,3146
2972,3179
2973,2959
2973,3169
2974,29
2975,102
2976,1404
2977,550
2978,1039
2978,3180
2979,1291
2979,2813
2979,3181
2980,1405
2981,667
2981,3182
2982,1406
2983,1407
2984,1408
2985,1409
2986,185
2987,137
2987,425
2988,1410
2989,2854
2989,3183
2990,823
2991,1411
2992,892
2993,287
2994,417
2994,3184
2995,239
2996,348
2997,1412
2998,548
2999,1413
3000,990
3001,1414
3002,1415
3003,965
3004,1416
3005,1043
3006,1417
3007,461
3008,461
3009,679
3009,1261
3010,1418
3011,29
3012,452
3013,1419
3014,742
3015,3185
3015,3186
3016,1420
3017,1421
3018,917
3019,576
3020,1422
3021,467
3021,507
3021,1120
3022,1423
3023,1093
3023,545
3024,383
3025,1424
3026,1285
3026,3187
3027,3188
3027,3014
3028,1425
3029,140
3030,651
3031,804
3032,104
3032,776
3033,1426
3034,527
3035,642
3036,195
3037,695
3038,1427
3039,1428
3040,242
3041,827
3042,29
3043,100
3044,1725
3044,3189
3044,2893
3045,351
3046,2852
3046,2888
3046,2271
3046,1000
3047,527
3048,595
3049,192
3050,1429
3051,242
3052,1430
3053,1431
3054,1432
3055,342
3056,146
3057,3190
3057,856
3058,1433
3059,1434
3060,520
3061,334
3062,42
3063,1435
3064,1156
3065,1436
3066,2505
3066,2860
3067,605
3067,2951
3068,303
3069,408
3070,302
3071,1165
3072,595
3073,3191
3073,242
3074,3192
3074,3193
3075,61
3075,1637
3076,625
3077,2099
3077,1606
3078,1043
3079,1437
3080,679
3080,1210
3081,446
3082,531
3082,3194
3083,1281
3084,2814
3084,40
3085,1438
3086,581
3087,625
3088,1439
3089,29
3090,1337
3090,244
3091,534
3092,965
3093,1440
3094,1441
3095,3195
3095,3196
3096,156
3097,1000
3098,1218
3099,1004
3100,1442
3101,854
3102,381
3103,1443
3104,862
3105,1444
3106,1036
3107,1445
3108,1337
3109,443
3110,1446
3111,1447
3112,728
3113,3010
3113,40
3114,1448
3115,115
3116,237
3117,993
3118,1449
3119,1450
3120,646
3120,2909
3121,3197
3121,3023
3121,3198
3122,1451
3123,1452
3124,412
3125,237
3126,209
3127,1453
3128,961
3129,694
3130,175
3131,2531
3131,1892
3132,1784
3132,3199
3133,479
3134,98
3135,3200
3135,3201
3136,800
3137,559
3137,92
3138,1454
3139,705
3140,1455
3141,1281
3142,1
3143,1106
3144,7
3145,1456
3146,1457
3147,1242
3148,1458
3149,469
3150,1459
3151,772
3152,1253
3152,3202
3153,104
3154,1460
3155,1088
3156,1461
3157,100
3158,672
3159,958
3159,3203
3159,2813
3160,1462
3161,413
3162,137
3162,3204
3162,3205
3163,50
3164,552
3165,3206
3165,3197
3166,217
3166,115
3167,671
3168,1463
3169,849
3170,823
3171,302
3172,1464
3173,579
3174,1465
3175,470
3176,1466
3177,862
3178,829
3179,1156
3180,1467
3181,1468
3182,1469
3183,1470
3184,878
3185,595
3186,362
3187,1061
3188,1471
3189,1472
3190,54
3191,1473
3192,584
3192,2813
3193,2175
3193,3207
3193,3208
3194,408
3195,3209
3195,3210
3195,3211
3196,1012
3196,2901
3197,253
3198,1036
3199,175
3200,1083
3201,302
3202,1474
3203,185
3204,2825
3204,397
3205,865
3206,346
3207,209
3208,1475
3209,100
3210,1379
3211,836
3212,136
3213,1476
3214,1060
3214,3164
3214,3212
3215,397
3216,54
3217,3213
3217,3214
3218,1477
3219,249
3220,1478
3221,1479
3222,20
3223,144
3224,702
3225,868
3226,120
3227,862
3228,722
3229,856
3229,805
3230,1263
3231,1480
3232,1421
3233,207
3234,5
3235,465
3236,1481
3237,102
3238,427
3239,735
3240,1079
3241,59
3242,1095
3243,1482
3244,144
3245,76
3246,970
3247,225
3248,274
3249,1483
3250,32
3250,43
3251,404
3251,2955
3252,596
3253,804
3254,154
3255,3215
3255,3216
3256,338
3256,3217
3257,1484
3258,1012
3258,2909
3259,1485
3260,520
3261,502
3262,887
3263,2855
3263,3218
3264,2433
3264,2109
3265,1486
3266,1487
3267,3219
3267,465
3268,89
3269,1110
3270,849
3271,410
3272,1488
3273,283
3274,149
3275,507
3275,646
3276,239
3277,383
3278,626
3279,595
3280,318
3280,413
3281,1489
3282,606
3283,1490
3284,79
3285,679
3286,757
3287,3220
3287,823
3288,586
3289,376
3290,494
3291,856
3292,519
3293,1214
3293,1718
3294,5
3295,790
3296,253
3297,1491
3298,800
3299,1492
3300,1493
3301,117
3302,26
3303,1494
3304,536
3305,161
3306,525
3306,1695
3307,136
3308,1082
3309,647
3310,287
3310,3221
3310,3222
3311,626
3312,26
3313,1495
3314,1496
3315,1497
3316,1498
3317,1499
3318,479
3318,2813
3319,384
3320,545
3321,376
3322,239
3323,282
3324,219
3325,149
3326,1500
3327,25
3328,97
3329,1125
3330,1199
3331,873
3332,22
3333,2902
3333,397
3333,776
3334,1501
3335,672
3336,345
3337,71
3338,1096
3339,1502
3340,239
3341,20
3342,1503
3343,14
3344,285
3344,3048
3345,1504
3346,1505
3347,3223
3347,2936
3348,1467
3349,217
3350,25
3351,235
3352,1125
3352,2852
3353,803
3354,3224
3354,3225
3354,3226
3355,92
3356,1506
3357,738
3358,864
3359,218
3360,137
3361,217
3361,115
3362,220
3363,2907
3363,2470
3364,849
3365,1507
3366,3052
3366,3053
3367,1508
3368,1219
3369,333
3370,1509
3371,625
3372,1510
3373,1511
3374,1512
3375,1513
3376,1393
3377,1514
3378,1457
3379,1274
3380,1435
3381,313
3382,1515
3383,715
3383,3227
3384,200
3384,3228
3385,2597
3385,625
3386,269
3387,925
3388,303
3389,546
3390,244
3391,1516
3392,839
3393,605
3393,2816
3394,1517
3395,1236
3396,3229
3396,849
3396,3035
3396,3230
3396,2901
3397,679
3398,1379
3399,776
3399,2197
3400,1518
3401,71
3402,73
3402,1122
3403,1519
3404,250
3405,5
3406,348
3407,516
3408,1261
3409,291
3410,2855
3410,254
3411,73
3411,922
3412,252
3413,1520
3414,1269
3415,582
3416,50
3417,1521
3418,413
3419,2852
3419,3072
3420,33
3421,20
3422,1522
3423,821
3423,2271
3424,1523
3425,61
3426,209
3427,594
3428,1736
3428,3231
3429,1225
3430,1524
3431,713
3432,217
3432,2559
3433,1525
3434,530
3435,1526
3436,970
3437,443
3437,3232
3438,705
3439,136
3440,61
3441,625
3442,373
3443,1527
3444,33
3445,1528
3446,1529
3447,616
3448,1530
3449,1046
3450,1531
3451,597
3452,719
3453,115
3454,302
3455,1532
3456,430
3457,318
3458,429
3459,679
3459,683
3460,1526
3461,707
3462,1063
3463,1533
3464,1459
3465,140
3466,275
3467,652
3468,1534
3469,1535
3470,1536
3471,269
3472,1192
3473,796
3474,648
3475,1522
3476,588
3477,2825
3477,3094
3478,1537
3479,625
3480,264
3481,21
3482,889
3483,1004
3484,25
3484,849
3485,1538
3486,854
3487,1450
3488,160
3489,1539
3490,201
3491,925
3492,1540
3493,722
3494,3233
3494,679
3494,3229
3495,866
3496,199
3497,376
3498,605
3499,239
3500,276
3501,1222
3502,1541
3503,18
3503,3234
3504,725
3505,1542
3506,1078
3507,100
3508,1543
3509,1544
3510,3235
3510,29
3511,340
3511,726
3512,1545
3513,1546
3514,1547
3515,1548
3516,1479
3517,1549
3518,1377
3519,1550
3520,1551
3521,1552
3522,519
3523,733
3524,376
3525,1553
3526,269
3527,176
3528,3236
3528,3076
3528,3237
3528,832
3528,3077
3529,95
3530,1554
3531,29
3532,1555
3533,364
3534,528
3535,737
3536,1556
3537,381
3538,412
3539,577
3540,357
3541,1557
3542,1558
3543,469
3544,3238
3544,2235
3545,1559
3546,1560
3547,766
3548,194
3549,698
3550,1561
3551,862
3552,1378
3553,33
3553,3239
3554,1562
3555,852
3555,499
3556,1563
3557,629
3558,381
3559,1399
3560,559
3560,849
3561,29
3562,430
3563,1564
3564,3240
3564,3203
3565,1989
3565,2661
3566,721
3567,834
3568,276
3569,53
3570,1565
3571,923
3572,126
3573,755
3573,1655
3574,1541
3575,1303
3576,1566
3577,1567
3578,3022
3578,2409
3579,1534
3580,1568
3581,1569
3582,100
3583,358
3584,113
3584,905
3585,469
3586,1210
3587,210
3588,1462
3588,2908
3589,93
3590,2531
3590,3241
3591,1392
3592,374
3593,1570
3594,1012
3595,1571
3596,414
3597,1072
3598,746
3599,2855
3599,303
3600,465
3600,2983
3600,2984
3601,1518
3602,42
3603,1572
3604,53
3604,249
3605,294
3606,1573
3607,1253
3608,1574
3609,1575
3610,1576
3611,461
3612,1577
3613,2878
3613,2879
3614,443
3615,809
3616,3242
3616,2815
3617,1578
3618,905
3618,113
3619,594
3620,1175
3621,11
3622,824
3623,518
3624,84
3625,325
3626,1579
3627,728
3627,104
3628,304
3629,1580
3630,79
3631,864
3632,1581
3633,79
3634,965
3635,179
3636,1582
3637,3243
3637,814
3638,925
3639,1583
3640,1584
3641,1585
3642,368
3643,1586
3644,408
3644,3244
3645,3245
3645,837
3646,269
3647,552
3647,1165
3648,646
3649,1587
3650,687
3651,999
3652,658
3653,470
3654,1588
3655,1589
3656,3164
3656,3246
3657,1590
3658,1591
3659,453
3660,29
3661,823
3662,1592
3663,29
3664,3247
3664,3248
3664,3249
3665,1593
3666,10
3667,1594
3668,1259
3669,800
3670,161
3671,503
3672,14
3673,1595
3674,21
3675,474
3676,1596
3677,1597
3678,604
3679,1598
3680,1387
3680,3250
3681,1599
3682,1000
3683,778
3684,1600
3685,545
3686,348
3687,1601
3688,1369
3689,136
3690,1602
3691,1603
3692,623
3693,477
3694,269
3695,408
3696,849
3696,1000
3697,581
3698,584
3698,1093
3699,1604
3700,1605
3701,1606
3702,1607
3703,1608
3704,1609
3705,191
3706,1610
3707,2955
3707,404
3707,3251
3708,2924
3708,3252
3709,1611
3710,3253
3710,3254
3711,253
3712,1612
3713,1465
3714,1156
3715,862
3716,368
3717,390
3718,119
3719,132
3720,73
3721,1306
3722,470
3723,104
3724,1613
3725,1614
3726,2980
3726,2271
3727,1615
3728,1462
3729,905
3729,113
3730,990
3731,1616
3732,143
3733,115
3734,345
3735,1617
3736,1618
3737,1930
3737,2248
3738,966
3739,1256
3740,841
3741,820
3741,3183
3742,306
3743,1619
3744,479
3745,1620
3746,1621
3747,1324
3748,802
3749,882
3750,1122
3751,92
3752,1298
3752,178
3752,3255
3752,95
3753,738
3754,495
3755,1622
3756,1623
3757,849
3758,1044
3759,401
3760,263
3761,1291
3761,1225
3762,1624
3763,1477
3764,30
3764,805
3765,1098
3766,239
3767,469
3768,54
3769,1261
3770,54
3771,728
3771,507
3772,845
3773,3256
3773,3257
3774,3258
3774,386
3775,1625
3776,500
3777,318
3777,3259
3778,676
3779,209
3780,29
3781,10
3782,696
3783,3260
3783,3261
3784,8
3785,1042
3786,29
3787,199
3788,1534
3789,126
3790,1626
3791,1627
3792,1310
3793,1628
3794,2502
3794,2979
3795,2899
3795,507
3796,144
3797,461
3797,1281
3798,720
3799,263
3800,1087
3800,33
3801,717
3802,679
3803,1629
3804,1474
3805,1475
3805,2050
3806,673
3807,895
3808,102
3809,1038
3810,1500
3811,1587
3812,1630
3813,1631
3814,189
3815,306
3816,126
3817,519
3818,209
3819,27
3820,586
3821,1632
3822,849
3822,1000
3823,26
3824,958
3824,1093
3825,4
3825,2047
3826,113
3827,1633
3828,896
3829,849
3829,3028
3830,1634
3831,410
3831,1677
3832,1635
3833,1636
3834,1637
3835,958
3835,3203
3835,2813
3836,54
3837,679
3837,1210
3838,1638
3839,1639
3840,117
3841,1488
3842,1640
3843,1257
3844,99
3845,11
3846,700
3847,1641
3848,117
3849,1316
3850,2988
3850,2131
3851,5
3852,1642
3853,1643
3854,302
3855,40
3856,189
3857,1644
3858,1645
3859,49
3859,3262
3860,1646
3861,792
3862,1647
3863,622
3864,1648
3865,827
3866,209
3867,410
3868,652
3869,1649
3870,184
3871,223
3872,583
3873,623
3874,1084
3875,364
3876,1650
3877,3263
3877,3264
3877,3265
3878,723
3879,1307
3879,3266
3880,915
3881,235
3882,1651
3883,1652
3884,1653
3885,144
3886,408
3887,466
3888,494
3889,1470
3890,1654
3891,1655
3892,663
3893,1656
3894,479
3895,1657
3896,2937
3896,2370
3897,1658
3898,115
3898,1307
3899,1659
3900,1660
3901,115
3902,1326
3903,727
3904,1661
3905,348
3906,466
3907,1662
3908,1663
3909,1664
3910,1665
3911,1666
3912,1667
3913,658
3914,1668
3915,274
3915,193
3916,2846
3916,115
3917,192
3918,640
3919,147
3920,1669
3921,251
3922,115
3923,1028
3924,33
3925,351
3926,1670
3927,33
3928,1671
3929,3267
3929,3268
3930,132
3931,166
3932,465
3933,1125
3934,3269
3934,3270
3935,147
3936,1203
3936,3271
3937,160
3937,859
3938,1488
3939,1672
3940,1673
3941,1575
3942,466
3943,1368
3944,1674
3945,1675
3946,306
3947,357
3948,1676
3949,363
3950,72
3951,563
3951,3272
3952,1677
3953,530
3954,958
3955,849
3956,2520
3956,3273
3957,1672
3958,3274
3958,1611
3959,3132
3959,3275
3960,560
3961,752
3961,631
3962,1678
3963,1809
3963,2834
3964,536
3965,1679
3966,1680
3967,1681
3968,780
3969,642
3970,1682
3971,271
3972,1683
3973,310
3974,333
3975,2924
3975,1148
3976,1684
3977,140
3978,239
3979,389
3980,838
3981,461
3982,3000
3982,3276
3982,958
3983,501
3984,767
3985,507
3986,821
3986,3277
3987,543
3988,629
3989,1685
3990,962
3991,178
3992,1135
3993,1686
3994,30
3995,29
3996,459
3997,28
3998,1210
3999,959
4000,383
4001,524
4001,3278
4001,3279
4002,295
4003,461
4003,1281
4004,1982
4004,3280
4005,958
4006,1687
4007,1688
4008,996
4009,922
4010,61
4011,3281
4011,2862
4012,616
4013,212
4014,1019
4015,102
4016,80
4017,582
4018,19
4019,2241
4019,3282
4020,1587
4021,499
4022,1689
4023,1124
4024,665
4025,1346
4026,527
4026,559
4027,366
4028,1690
4029,931
4030,918
4031,26
4032,156
4033,1691
4034,1692
4035,552
4035,3283
4036,446
4037,2846
4037,115
4038,11
4039,934
4040,1693
4041,1694
4042,1695
4043,71
4044,189
4045,821
4045,3284
4045,3143
4046,294
4046,3285
4047,1696
4048,1697
4049,29
4050,1698
4051,519
4052,858
4053,671
4054,1292
4054,113
4055,29
4056,889
4057,1699
4058,523
4059,1269
4060,61
4060,1637
4061,1214
4062,115
4063,318
4064,29
4065,3286
4065,3287
4066,51
4067,1700
4068,516
4069,29
4070,1701
4071,2993
4071,3288
4071,3289
4072,1592
4073,3290
4073,3291
4074,1600
4075,1702
4076,443
4077,1703
4078,1228
4079,1192
4080,1704
4081,1689
4082,1203
4082,3271
4083,3010
4083,3292
4084,115
4085,1016
4086,29
4086,2481
4087,557
4088,1705
4089,1706
4090,1078
4091,220
4092,494
4093,10
4094,1125
4095,1255
4096,1707
4097,140
4098,889
4099,1682
4100,1645
4100,3293
4101,896
4102,1708
4103,563
4104,1709
4105,479
4106,1631
4107,104
4108,499
4109,357
4110,190
4111,198
4112,896
4113,673
4114,1710
4115,965
4116,246
4117,949
4118,1478
4119,238
4120,503
4121,2328
4121,3294
4122,1125
4123,1711
4124,190
4125,1643
4126,1712
4127,210
4128,1208
4129,1074
4130,1713
4131,59
4132,1695
4133,772
4134,1714
4135,988
4136,1715
4137,108
4138,1716
4139,128
4140,280
4140,837
4141,1007
4142,1717
4143,237
4144,532
4145,245
4146,383
4147,425
4148,849
4149,1718
4150,548
4150,2520
4151,1135
4152,239
4153,936
4153,938
4154,1719
4155,1720
4156,2866
4156,2389
4156,2867
4157,1337
4157,1595
4158,2118
4158,3295
4159,875
4160,746
4161,1721
4162,591
4163,1722
4164,61
4165,376
4166,1065
4167,1723
4168,608
4169,686
4170,3296
4170,3297
4170,3067
4171,757
4172,1277
4173,504
4174,1057
4175,679
4176,76
4177,835
4178,3101
4178,3298
4178,3299
4178,3300
4179,187
4180,92
4180,1536
4181,1724
4182,2734
4182,29
4183,129
4184,405
4185,1005
4186,1725
4187,100
4188,1726
4189,239
4190,43
4191,1727
4192,382
4193,3301
4193,3302
4193,2899
4194,1728
4195,302
4196,814
4196,482
4197,3303
4197,3304
4198,346
4199,1729
4200,1419
4201,287
4202,518
4203,700
4204,3305
4204,1307
4204,1148
4204,3035
4205,3185
4205,3306
4206,1134
4207,520
4208,59
4209,576
4210,788
4211,1819
4211,95
4212,1730
4213,628
4214,184
4215,1731
4216,126
4217,3307
4217,219
4218,533
4219,384
4220,1570
4220,3106
4220,3107
4221,59
4221,3308
4222,318
4223,862
4224,663
4225,696
4226,477
4227,113
4228,808
4229,209
4230,1628
4231,849
4231,3309
4232,1732
4233,438
4234,393
4235,391
4235,3310
4236,100
4237,175
4238,800
4239,1733
4240,750
4241,732
4242,2854
4242,1677
4243,318
4244,1734
4245,1095
4246,126
4247,166
4248,368
4248,2458
4249,2861
4249,192
4250,1735
4251,1736
4252,958
4253,646
4254,1063
4255,125
4255,3311
4256,1737
4257,1087
4258,1738
4259,140
4260,761
4261,3229
4261,849
4261,3035
4261,3230
4261,2901
4262,1739
4263,1740
4264,849
4265,993
4266,178
4267,348
4267,2197
4268,1741
4269,803
4270,746
4270,1677
4271,1742
4272,236
4272,2047
4273,1249
4274,1743
4275,772
4276,391
4277,1744
4278,105
4279,679
4280,62
4281,1745
4282,235
4283,3312
4283,166
4284,572
4284,849
4285,537
4286,71
4287,20
4287,3313
4288,318
4289,1643
4290,581
4290,1194
4291,335
4292,443
4293,695
4294,1342
4295,149
4295,646
4296,140
4297,187
4298,849
4299,124
4300,1746
4301,83
4302,1747
4303,516
4304,2753
4304,3314
4305,1748
4306,63
4307,479
4308,54
4308,2520
4309,3315
4309,3316
4309,3317
4310,887
4311,1749
4312,3255
4312,3318
4313,306
4313,3319
4313,3320
4313,3321
4314,3322
4314,1368
4315,1750
4316,1751
4317,3229
4317,113
4317,3323
4318,1752
4319,803
4320,1027
4320,3324
4321,805
4321,236
4322,3325
4322,3326
4322,3327
4322,3328
4323,1524
4323,3329
4324,1753
4325,443
4326,1434
4326,2271
4326,3205
4327,1206
4328,274
4328,814
4329,695
4330,274
4330,805
4331,1754
4332,1755
4333,1756
4334,575
4335,401
4335,501
4336,1757
4337,1758
4338,744
4339,1759
4340,217
4341,9
4342,172
4343,242
4343,3330
4343,1193
4343,33
4344,2877
4344,2874
4345,1760
4346,1377
4347,1761
4348,19
4349,1762
4350,1763
4351,45
4352,60
4353,820
4354,3331
4354,3332
4355,3333
4355,2481
4356,1725
4356,2358
4357,1764
4358,466
4359,787
4360,301
4361,1765
4362,637
4363,1263
4364,1766
4365,930
4366,127
4366,2490
4367,347
4368,1205
4368,3334
4368,3335
4369,1346
4370,1028
4371,434
4372,1767
4373,1743
4374,1654
4375,20
4376,1489
4377,421
4378,679
4379,405
4380,650
4381,1768
4382,339
4382,209
4383,989
4384,605
4384,3035
4385,73
4385,3336
4385,3337
4386,1769
4387,1261
4388,1770
4389,1117
4390,176
4391,772
4392,382
4393,917
4394,2046
4394,1654
4395,408
4396,1063
4397,595
4398,3338
4398,3339
4399,1771
4400,1772
4401,1773
4402,217
4403,3340
4403,2951
4403,776
4404,958
4405,54
4406,2955
4406,404
4407,5
4408,26
4409,29
4410,1774
4411,57
4412,100
4413,646
4413,1000
4414,1775
4415,366
4416,306
4417,274
4417,443
4418,1776
4419,1777
4420,2502
4420,2979
4421,1778
4422,182
4423,1566
4424,855
4425,244
4426,71
4427,443
4427,2427
4428,1779
4429,925
4430,306
4431,2864
4431,672
4432,1780
4433,1781
4434,1377
4435,1782
4436,220
4437,1783
4438,306
4439,608
4440,1784
4441,499
4442,1785
4443,1099
4444,1786
4445,7
4446,1770
4447,1022
4448,193
4448,413
4448,889
4449,500
4450,1969
4450,3341
4451,1125
4451,646
4451,1000
4452,1787
4453,758
4454,2888
4454,2028
4455,1767
4456,1788
4457,1595
4458,29
4459,3342
4459,3343
4459,3344
4459,809
4460,469
4461,378
4461,2656
4462,1390
4463,59
4464,1012
4465,469
4466,3000
4466,242
4467,185
4468,1542
4469,209
4470,1789
4471,113
4472,31
4473,102
4474,1790
4475,112
4476,247
4477,646
4478,357
4479,671
4480,2502
4480,2769
4481,791
4482,778
4483,397
4484,76
4485,559
4485,1000
4486,55
4487,18
4487,3345
4488,1791
4489,2936
4489,3346
4490,1792
4491,408
4492,841
4493,1793
4494,1794
4495,1795
4496,1735
4497,189
4498,1796
4499,726
4499,487
4500,1521
4501,1482
4502,608
4503,33
4504,1797
4505,1798
4506,1799
4507,482
4508,2209
4508,2047
