"Track ID","Track Name","Album ID","Artist ID(s)","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","ISRC","Label","Spotify ID"
"5090","All Star","2112","1192","200560","https://p.scdn.co/mp3-preview/2e63cdb1c3dd5808abce774674f5c440c614f53a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.73","0.862","11","-5.876","1","0.0313","0.0398","0.0","0.0818","0.77","104.018","4","USIR19902220","Universal Music Group","22c2pt75xtnDddA5Zlm0yy"
"5091","Love in California","4298","1938","195720","https://p.scdn.co/mp3-preview/1b65f1d53cd543dfd19ce5664be94593c753e386?cid=9950ac751e34487dbbe027c4fd7f8e99","False","5","0.411","0.89","7","-3.442","1","0.138","0.0059","0.0","0.627","0.919","199.385","4","QM6P42129532","The Heroes Network Agency","39dccfOy2CAYQ8laaW0oIc"
"5092","Don't Stop Believin'","4299","230","250986","https://p.scdn.co/mp3-preview/50923c629a4d9ab470b0ca6a10495ecb945c1500?cid=9950ac751e34487dbbe027c4fd7f8e99","False","16","0.5","0.748","4","-9.072","1","0.0363","0.127","0.0","0.447","0.514","118.852","4","USSM18100116","Columbia","4bHsxqR3GMrXTxEPLuK5ue"
"5093","If I'm Lucky","4300","443","212013","https://p.scdn.co/mp3-preview/0d643b209ad61803d7d4492a5d30dbd1d9a65be1?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.897","0.634","4","-6.264","0","0.161","0.00413","0.0","0.0686","0.506","112.048","4","USWB11701514","Beluga Heights/Warner Records","6eUncuJutsFi9BGO1JaBHh"
"5094","Blinding Lights","4301","149","201573","https://p.scdn.co/mp3-preview/51c08d92815cce4ac2de94a7335a430b81234624?cid=9950ac751e34487dbbe027c4fd7f8e99","False","16","0.512","0.796","1","-4.075","1","0.0645","0.00147","0.000209","0.0938","0.344","171.014","4","USUG11904206","Republic Records","0sf12qNH5qcw8qpgymFOqD"
"5095","Spectrum (Say My Name) - Calvin Harris Remix","3770","595, 852","218190","https://p.scdn.co/mp3-preview/dacbcd98e02fc9dc3767990027cdcc705a2d045d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.579","0.946","11","-3.85","0","0.0482","0.00225","0.00412","0.0966","0.588","126.088","4","GBUM71203723","Universal-Island Records Ltd.","57yeWyaoeTt26p0dlEZukQ"
"5096","7 Years","4302","771","237300","https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.765","0.473","10","-5.829","1","0.0514","0.287","0.0","0.391","0.34","119.992","4","USWB11506516","Warner Bros.","2vDT1uU6hZgdp3PbWGr0Xy"
"5097","Ready or Not","992","2277, 1983, 2894, 2975","226933","https://p.scdn.co/mp3-preview/d12fb072f6c4bbb371da8a199786bd5034706cae?cid=9950ac751e34487dbbe027c4fd7f8e99","True","71","0.544","0.428","10","-13.392","0","0.514","0.245","0.0","0.0899","0.524","89.129","4","USSM19600051","Columbia","3vZO25GdYuqFrR1kzZADnp"
"5098","Stingray","4303","921","149106","https://p.scdn.co/mp3-preview/ae9b5eb8a87b70663a8932a200f339f2dbed9e51?cid=9950ac751e34487dbbe027c4fd7f8e99","False","1","0.563","0.801","9","-6.273","1","0.0322","0.672","0.0453","0.134","0.813","151.954","4","GBAYE6500221","Parlophone UK","0DnnyQXxtuRzVABEzjW9WP"
"5099","Fire and the Flood","4181","14","249382","https://p.scdn.co/mp3-preview/52f0771260f51213e649e7d9b14c12d21f077e07?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.6","0.79","5","-5.466","1","0.0365","0.026","0.0","0.0959","0.345","115.063","4","USAT21502316","Liberation Records","7LI1qAsZiRaIpSA7FaWLXa"
"5100","Beautiful People (feat. Khalid)","4304","115, 776","197866","https://p.scdn.co/mp3-preview/2b06c65cce16bd4ef3280275951b612cbc423411?cid=9950ac751e34487dbbe027c4fd7f8e99","False","70","0.64","0.647","5","-8.114","0","0.186","0.124","0.0","0.0801","0.546","92.979","4","GBAHS1900885","Atlantic Records UK","70eFcWOvlMObDhURTqT4Fv"
"5101","One","1441","376","275400","https://p.scdn.co/mp3-preview/e53bba655120cb3e8bc77f2afa387b595ef38a59?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.556","0.616","0","-5.76","1","0.0275","0.242","0.00137","0.148","0.286","90.759","4","GBAAN9190003","Universal Music Group","7fGwROu7fgPGy0Ru8Q5nBJ"
"5102","Just the Way You Are","2871","465","220734","https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","84","0.635","0.841","5","-5.379","1","0.0422","0.0134","0.0","0.0622","0.424","109.021","4","USAT21001269","Atlantic Records","7BqBn9nzAq8spo5e7cZ0dJ"
"5103","Roll To Me","4305","1939","132306","https://p.scdn.co/mp3-preview/6186b1f6ff17181d572f86f076d73cf08c2ba3bd?cid=9950ac751e34487dbbe027c4fd7f8e99","False","57","0.567","0.821","6","-5.894","1","0.0371","0.418","0.0","0.108","0.895","150.106","4","GBAAM9500007","EMI","7LF0YY1gON8rBECsyEs0Wb"
"5104","Don't Speak","3553","563","263560","https://p.scdn.co/mp3-preview/895422f5af05f2213308a75a9bd24aebbda22b60?cid=9950ac751e34487dbbe027c4fd7f8e99","False","78","0.52","0.709","5","-7.125","0","0.0352","0.247","1.78e-05","0.18","0.536","76.039","4","USIR19500279","Trauma","6urCAbunOQI4bLhmGpX7iS"
"5105","Savior","4306","1940","242280","https://p.scdn.co/mp3-preview/b491175b1886f246b0561f82b1c8334d640879ff?cid=9950ac751e34487dbbe027c4fd7f8e99","False","61","0.339","0.931","5","-3.425","0","0.062","0.0015","0.000142","0.425","0.467","112.545","4","USUM70832584","Geffen","3asFGFY3uLjMDmML1p0tYm"
"5106","We Close Our Eyes","4307","589","221506","https://p.scdn.co/mp3-preview/5dc49639106b5710f95295373e3cf6a34cbd38fb?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.696","0.854","11","-6.719","1","0.0326","0.0217","0.0","0.0393","0.912","130.6","4","GBAYK8500016","Chrysalis Records","4oivs3WWV3XwAWESvPk5eG"
"5107","(Marie's The Name) His Latest Flame","654","100","127093","https://p.scdn.co/mp3-preview/010ba6edcfdede2d75bc976b1611d9a05796cc00?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.661","0.917","4","-6.329","0","0.0375","0.565","0.00202","0.134","0.893","105.289","4","USRC10200342","RCA Records Label","4qbLOU1T7xgTH87eUSkvJ1"
"5108","Flavours (feat. Juai)","4308","3514, 3515","150000","https://p.scdn.co/mp3-preview/500d2f9896604cfbcdd4377f1ac7ecae0393edc9?cid=9950ac751e34487dbbe027c4fd7f8e99","True","19","0.592","0.611","9","-8.381","1","0.526","0.102","0.0","0.135","0.537","139.566","4","UK93X2100315","Grimey Limey","2gn0n3dnSPeMVycXBIL4yO"
"5109","Summertime Blues","4309","1941","119360","https://p.scdn.co/mp3-preview/a8e11ef4a01644ac5652d8612d812a82c4954140?cid=9950ac751e34487dbbe027c4fd7f8e99","False","61","0.714","0.886","11","-8.629","0","0.0554","0.116","0.184","0.18","0.954","156.351","4","USEM38800220","Parlophone Catalogue","3oAWTk92mZBxKBOKf8mR5v"
"5110","It’s My Birthday","4310","559, 3302","252613","https://p.scdn.co/mp3-preview/9ea2c911c23190693b94ccd2743883f09d38c462?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.76","0.718","5","-4.443","0","0.0476","0.0817","0.0","0.0903","0.419","100.01","4","USUM71406587","Universal Music Group","1zaaaGPDU60KYY60M4JVl2"
"5111","Stranger On The Shore","4311","1942","175640","https://p.scdn.co/mp3-preview/32663f1ac1643d53e0736c37a5afce3f31049536?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.334","0.411","10","-7.996","1","0.0338","0.913","0.606","0.121","0.256","104.814","5","GBAKW0201599","Spectrum","3lgekJA82cb8nsnQ0juPPP"
"5112","Pompeii","4312","249","214147","https://p.scdn.co/mp3-preview/37ee26a5e72878264f86f4532024e6f921f14d83?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.681","0.71","9","-6.488","1","0.0411","0.0749","0.0","0.266","0.591","127.442","4","GBAAA1200795","Virgin Records","7Fw5i56my24ZBnGS7hFX2n"
"5113","Silvery Moon","626","438","210480","https://p.scdn.co/mp3-preview/a1bc114ff9671055b4575ff03bc0dafb10808723?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.445","0.59","9","-7.04","1","0.0298","0.488","0.000508","0.0963","0.645","114.761","4","AULI00621320","Bloodlines","44zMDRTlT2foBBiumPmdWR"
"5114","Somebody To Love - Remastered 2011","4313","239","296493","https://p.scdn.co/mp3-preview/5932351c4617463dc2f3dc4972df1c6818f38112?cid=9950ac751e34487dbbe027c4fd7f8e99","False","65","0.497","0.693","8","-7.024","1","0.0565","0.19","0.0","0.215","0.358","111.539","3","GBUM71029613","Hollywood Records","6cFZ4PLC19taNlpl9pbGMf"
"5115","The Boys of Summer","4314","1943","258000","https://p.scdn.co/mp3-preview/d2c1625d1512f0fb0e8d1e6cbdaaafeb404820d2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","61","0.251","0.954","6","-2.879","1","0.0691","0.000674","0.000132","0.0975","0.264","191.059","4","USSM10214990","Columbia","5BmagRD7Thki6O1zZwbxBy"
"5116","All Falls Down (feat. Juliander)","4315","661, 983, 3350, 3516","199111","https://p.scdn.co/mp3-preview/66574523adc388fbc6394b2c374a87e19a373429?cid=9950ac751e34487dbbe027c4fd7f8e99","False","60","0.658","0.678","1","-4.407","1","0.058","0.303","0.0","0.361","0.662","97.976","4","NOG841715010","Kreatell Music","5yFSF6qQA1rcLsQRnBsZgb"
"5117","Turtle Power","4316","1944","260560","https://p.scdn.co/mp3-preview/14132c7f6570ce811d91ed0661f8913825744890?cid=9950ac751e34487dbbe027c4fd7f8e99","False","33","0.622","0.627","9","-14.456","1","0.0441","0.119","0.0","0.185","0.55","105.937","4","USSB29000010","Capitol Records","3dFAXD9FtN2gmoZToyoJl2"
"5118","Do Wah Diddy Diddy","4317","1522","143400","https://p.scdn.co/mp3-preview/4299850bf0a1b77c14df3476af0d5efe89a8a991?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.661","0.557","4","-8.244","1","0.049","0.262","0.0","0.0557","0.957","125.445","4","GBAYE6400100","East Central One","7gEpTMp9MQc1uJwivtL37R"
"5119","The Reason","4318","684","232800","https://p.scdn.co/mp3-preview/31e2a53851fac8e61f947fd27da327c0493721dc?cid=9950ac751e34487dbbe027c4fd7f8e99","False","24","0.474","0.671","4","-4.649","1","0.0289","0.0129","0.0","0.159","0.0682","82.94","4","USIR20300704","Island Def Jam","77loZpT5Y5PRP1S451P9Yz"
"5120","The Middle - Acoustic Version","4319","951","190640","https://p.scdn.co/mp3-preview/a57b6129aa0fd8369d980817375848e242de0209?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.787","0.316","2","-7.556","1","0.0388","0.365","0.0","0.0845","0.738","147.521","4","USDW10110510","Universal Music Group","2E1X9CKQruwLgB9m8SY7Lm"
"5121","Centerfold","4320","782","216533","https://p.scdn.co/mp3-preview/1ebd889311c2ec02bf018627615966e859de3e13?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.653","0.677","0","-12.244","1","0.0396","0.249","0.0","0.403","0.888","114.374","4","USCA28100075","EMI/EMI Records (USA)","1ynmMEK1fkyiZ6Z6F3ThEt"
"5122","Setting Fires","4321","821, 3517","247426","https://p.scdn.co/mp3-preview/f2a467c1a0aeda766c50bcd00d1ef00dd51b39d5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.626","0.717","8","-5.751","0","0.0375","0.017","0.0","0.261","0.56","105.039","4","USQX91602152","Disruptor Records/Columbia","0B8B8cVRFIG1yznoQe7c9s"
"5123","Doing It (feat. Rita Ora)","3112","176, 4","228520","https://p.scdn.co/mp3-preview/4dbe5a479943dcaf1e2ae15c8ce0d82cffecf3a0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.611","0.947","4","-1.538","0","0.0558","0.0282","0.0","0.303","0.564","105.94","4","GBAHS1500002","Asylum","4AEObGzm9VUNJ3IDgD9TH3"
"5124","I've Lost You","4322","100","220773","https://p.scdn.co/mp3-preview/08c343dcba154fc5d322e1114c47775c98810ae8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","26","0.246","0.385","10","-11.783","1","0.0395","0.587","0.0","0.697","0.458","155.949","4","USRC19900343","RCA/Legacy","07tIFArv3ZMAVCwQE3nvA2"
"5125","Boom Clap","4323","1945","175615","https://p.scdn.co/mp3-preview/d79e2448ec112f52d8dc2fc1ca543ccd0c79951f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.653","0.525","4","-7.446","1","0.0414","0.57","0.0","0.141","0.633","156.996","4","TCACD1556585","Back 40 Entertainment","3j0oJtPonSYt9f5jHVLb91"
"5126","It's Time To Cry","4324","1946","146733","https://p.scdn.co/mp3-preview/b95454d233434a749e705fb5865c0c5ad2915470?cid=9950ac751e34487dbbe027c4fd7f8e99","False","7","0.451","0.42","3","-8.348","1","0.028","0.827","8.51e-05","0.344","0.45","110.309","3","DETL61615134","Finestar Records","0PA3mDYqvmpIGOJeccw71U"
"5127","Part Of Me","1278","54","216160","https://p.scdn.co/mp3-preview/7a454631475bbbeaa6b2b414b6c924fafeaf6fcd?cid=9950ac751e34487dbbe027c4fd7f8e99","False","72","0.678","0.918","5","-4.63","1","0.0355","0.000417","0.0","0.0744","0.77","130.03","4","USCA21102809","Capitol Records","1nZzRJbFvCEct3uzu04ZoL"
"5128","The Island - Radio Edit [Radio Edit]","4325","1450","219244","https://p.scdn.co/mp3-preview/0cc918421230f9ac6bf942a04107a3397c488b75?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.543","0.838","9","-2.753","0","0.0532","4.04e-05","0.000391","0.328","0.568","126.032","4","GBAHT1000222","WM UK","2xit5ObjfPmY14dKVFEcWJ"
"5129","Always On The Run","3744","637","232440","https://p.scdn.co/mp3-preview/1e3365b1875b56c15d3af190a7e85da4922023cd?cid=9950ac751e34487dbbe027c4fd7f8e99","False","39","0.512","0.946","9","-3.756","1","0.148","0.0119","0.0191","0.0646","0.85","169.222","4","USVI29100013","Virgin Records","3QOyz2OttQFNrSGKGxJI5s"
"5130","Do It Like That","4326","933","165581","https://p.scdn.co/mp3-preview/8d95c8f51bb04809e652d227acd6fdb3be68ec18?cid=9950ac751e34487dbbe027c4fd7f8e99","False","6","0.401","0.888","10","-2.52","0","0.394","0.0637","0.0","0.167","0.526","198.954","4","AUEM01200005","Virgin Records","1DftXdxEFzsrTVG6qZHAjT"
"5131","Worship","1675","993","221813","https://p.scdn.co/mp3-preview/b3e6aafaf6052bb44ef3118c2cd826c43933e406?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.669","0.808","4","-4.491","0","0.0402","0.0864","0.0","0.0855","0.56","117.98","4","GBUM71501274","Universal Music Group","6nxqGWJUxbGqGtqfXZrVem"
"5132","1981","4327","687","218173","https://p.scdn.co/mp3-preview/b3625909280208c3d8fb39e8362a5ed9ee0308c7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","21","0.441","0.96","7","-3.882","1","0.0704","0.00977","1.1e-05","0.124","0.303","151.944","4","AUWA00701360","WM Australia","6stLgIm9CG2ma9eHUabpnj"
"5133","Playinwitme (feat. Kehlani)","4328","3518, 3519","193093","https://p.scdn.co/mp3-preview/190ead2808101ae33f9c4a1c3dc94cb1cef67a67?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.687","0.587","1","-5.772","0","0.124","0.302","0.0","0.278","0.676","156.575","4","USAT21801141","independently popular.","43cFjTTCD9Cni4aSL0sORz"
"5134","You Ain't Seen Nothing Yet","4329","385","234866","https://p.scdn.co/mp3-preview/b43ee975293a1b1f420a9fae91c7087e66770e64?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.475","0.439","11","-15.039","0","0.0427","0.000146","0.000277","0.223","0.76","118.392","4","USPR39401742","EMI","0HOrDVS349XFcpCYsO2hAP"
"5135","Don't Dream It's Over","4330","576","238173","https://p.scdn.co/mp3-preview/79d24cbed581bdbb12b224e95cfd473947924739?cid=9950ac751e34487dbbe027c4fd7f8e99","False","72","0.435","0.752","8","-6.993","1","0.0421","0.00939","0.000204","0.0844","0.358","80.854","4","USCA28600048","Universal Music Australia Pty. Ltd.","56GbZVwxMdf1DENCluYS8A"
"5136","One More Time","4331","612","238706","https://p.scdn.co/mp3-preview/4031b34f00be703fd2ef5b785191ffd16009e66d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","35","0.671","0.862","5","-11.367","1","0.0351","0.000889","0.7","0.167","0.855","133.117","3","DEC739701185","Hansa Local","13vDH7LlES2hajU7yR07Mz"
"5137","Really Don't Care","4332","507, 936","201600","https://p.scdn.co/mp3-preview/c90789b0bf7c7193073bc35c2e96d25fd15e495e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.703","0.733","7","-3.598","1","0.0852","0.111","0.0","0.119","0.82","121.008","4","USHR11334431","Universal Music","0hPuF2Z5fZjnuwYPvIdPC1"
"5138","Good Lord","4333","223","203266","https://p.scdn.co/mp3-preview/cf5e1c4002f4e8a58776ec11ec63167ff7fb72e7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.578","0.696","0","-4.916","1","0.0392","0.00615","0.0","0.346","0.226","78.012","4","AUYO01800003","EMI Recorded Music Australia Pty Ltd (Distribution)","6eYbHXkYM5m3Eg6WJzU3NW"
"5139","Philadelphia Freedom","1797","178","321933","https://p.scdn.co/mp3-preview/1cd629f8a9aae0d66f71c4099e3bf5238c5a86d2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.702","0.626","0","-8.448","0","0.0298","0.0744","2e-05","0.072","0.799","125.199","4","GBAMB7500013","Universal Strategic Marketing","5wzEKaovqFK2LXKKzScukl"
"5140","Counting The Beat","4334","1947","183680","https://p.scdn.co/mp3-preview/e7304022c6c334b744b602153e979e14a85fcdff?cid=9950ac751e34487dbbe027c4fd7f8e99","False","47","0.417","0.705","9","-7.661","1","0.0656","0.211","0.0296","0.423","0.922","193.668","4","AUMU08100009","WM Australia","6uA1FgFbQkI6L6BvOOmx3x"
"5141","The Rise and Fall of Flingel Bunt","4335","921","166480","https://p.scdn.co/mp3-preview/3a1a8ab80a0afe1713040d564d59108d1d0c880b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","24","0.637","0.667","5","-7.555","1","0.0434","0.099","0.756","0.108","0.971","132.802","4","GBAYE6400165","Parlophone UK","0aOM2ETJlzd3zUArCePEOW"
"5142","They're Coming to Take Me Away, Ha-Haaa!","4336","1948","134066","https://p.scdn.co/mp3-preview/44b694853e6370b12be1100ddec0211499f2c9a9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","39","0.821","0.707","1","-17.299","1","0.27","0.488","0.0","0.537","0.226","107.03","4","NLG620467215","Novello & Co.","794O0j1i57zgUMC7BCBMqY"
"5143","Pumpkin Soup","4337","1949","179573","https://p.scdn.co/mp3-preview/c149626142724ff9ff0ded6377fc12141c40f6ad?cid=9950ac751e34487dbbe027c4fd7f8e99","False","27","0.585","0.693","0","-5.524","1","0.068","0.0142","3.59e-06","0.244","0.723","97.439","4","GBUM70706075","Polydor Records","0zscy4RolfjsihJlXuQLzG"
"5144","You're Nobody 'Til Somebody Loves You","4338","719","201373","https://p.scdn.co/mp3-preview/1ee36a675652445da872819e7835886936bec41b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","39","0.418","0.925","6","-2.798","0","0.0926","0.0113","0.0","0.0773","0.596","155.73","4","GBHMU1300188","Syco Music","6rlgy1boD69A3mcV7VzPRL"
"5145","Galway Girl","152","115","170826","https://p.scdn.co/mp3-preview/9b7635464dc2caea3837fcc5680d0f5f5d39ab03?cid=9950ac751e34487dbbe027c4fd7f8e99","False","76","0.624","0.876","9","-3.374","1","0.1","0.0735","0.0","0.327","0.781","99.943","4","GBAHS1700026","Atlantic Records UK","0afhq8XCExXpqazXczTSve"
"5146","Knock You Down","4339","2955, 368, 545","326186","https://p.scdn.co/mp3-preview/5126341c437ddc853fec4f51eaad41dd29036c04?cid=9950ac751e34487dbbe027c4fd7f8e99","False","63","0.587","0.878","8","-4.781","1","0.16","0.00922","0.0","0.171","0.646","155.167","4","USUM70955396","Mosley / Interscope","0JmGVy7IzUM27My3UuEOOZ"
"5147","We Are Golden","4340","1013","238040","https://p.scdn.co/mp3-preview/3449c2d988a9cdf1ed00602a4f96a59d3c244b67?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.544","0.86","0","-5.181","1","0.0678","0.00484","0.122","0.115","0.398","123.024","4","USC7R0900125","Universal Music Group","7lbS6qE0XwACVxgQQehVZD"
"5148","It's All Over Now - Mono Version","4341","144","206440","https://p.scdn.co/mp3-preview/7dd4f69982cde7b53b759b80e9c75d4a42a40097?cid=9950ac751e34487dbbe027c4fd7f8e99","False","47","0.603","0.689","0","-10.729","1","0.0304","0.0235","3.27e-06","0.33","0.762","99.088","4","USA176410180","ABKCO Music and Records, Inc.","6fLTxkL2wgC40fBM6IIe7r"
"5149","You Found Me","4342","732","241853","https://p.scdn.co/mp3-preview/9cfbb71ac7b2247137f25f9018820bb515c23ff1?cid=9950ac751e34487dbbe027c4fd7f8e99","False","73","0.338","0.803","8","-5.412","0","0.0413","0.0187","0.0","0.136","0.4","151.994","4","USSM10803009","Epic","4IoYz8XqqdowINzfRrFnhi"
"5150","Junior’s Farm - 2014 Remaster","4343","1046","263773","https://p.scdn.co/mp3-preview/21a8cfc2e1036fe77946ae7dedd89b48bc7d28a4?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.522","0.823","0","-7.115","1","0.034","0.0185","0.000145","0.0991","0.508","132.065","4","GBCCS1400027","Paul McCartney Catalog","5DL9fBmlM0r0nrlLIKwTrc"
"5151","3","4344","408","213173","https://p.scdn.co/mp3-preview/ddbd0f9d3ec4e6de41bb800d1fd584a6150d5ff3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","58","0.697","0.709","5","-1.917","0","0.0455","0.0452","0.0","0.138","0.787","134.91","4","USJI10900602","Jive","6pymOcrCnMuCWdgGVTvUgP"
"5152","Don't Be Cruel","4345","604","187200","https://p.scdn.co/mp3-preview/3419cb9ab4650b3ac41cc72c743052f9c52ae67d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.538","0.497","2","-12.068","1","0.0357","0.0747","1.64e-06","0.0713","0.89","168.065","4","USSM18800499","Epic/Legacy","6A1MJbqxcHvNcT0u9qMqEP"
"5153","When It's Over - David Kahne Main","4346","1950","217853","https://p.scdn.co/mp3-preview/05715a56d98f0c36ea81ef22f7f2419791929d75?cid=9950ac751e34487dbbe027c4fd7f8e99","False","60","0.675","0.775","4","-5.772","1","0.0522","0.0387","0.0","0.383","0.933","99.945","4","USAT20102062","RT Industries","5ZsPy9wHH733NlU6c4v2Hi"
"5154","Hello Me","4347","125","207808","https://p.scdn.co/mp3-preview/a24990a91a242ab5b12188813c39a5bee3d000a5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","17","0.567","0.712","1","-4.823","0","0.0347","0.0931","0.0","0.156","0.457","108.031","4","AUUM71900725","Universal Music Australia Pty. Ltd.","6PXeGUkzPvwvX5jWiJRgq2"
"5155","Together","4348","805","205207","https://p.scdn.co/mp3-preview/760983d5786a1b41f4b4c937c4e80e77bc58416b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","55","0.521","0.877","7","-5.444","1","0.0683","0.0132","0.0806","0.0929","0.199","180.007","4","USAT22001187","Monkey Puzzle/Atlantic","5id3Rqn7SPj1LX4FfY4nGz"
"5156","No Lies","4349","1644","233333","https://p.scdn.co/mp3-preview/6023d1573c9be8b299eba9b6a573252836068190?cid=9950ac751e34487dbbe027c4fd7f8e99","False","35","0.565","0.892","9","-7.994","1","0.0721","0.00645","0.0863","0.0907","0.345","101.718","4","AUSM09200023","Columbia","3bmgkdM9DOmaby60QvQiLc"
"5157","Those Were The Days - Remastered","4350","1951","310213","https://p.scdn.co/mp3-preview/3ddd5697448d59d8be5aff2d2cdd0809de843e4c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","50","0.374","0.292","6","-9.404","0","0.0319","0.869","0.000581","0.108","0.497","169.685","3","GBDCE1000001","EMI Catalogue","6QOg1CWFpLAsIK7I54JX4G"
"5158","It Was Always You","4351","61","238333","https://p.scdn.co/mp3-preview/4d9ca960597c01ce7d869c55803bca1608538f77?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.61","0.756","11","-6.567","1","0.0441","0.0731","1.32e-06","0.1","0.31","103.982","4","USUM71410331","Universal Music Group","3aazUPRslL7uysi1xjjYPv"
"5159","Can't Remember to Forget You","4352","577, 113","206866","https://p.scdn.co/mp3-preview/0537ddabd29926b78d4773f32d31db65ee415020?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.694","0.81","11","-3.556","0","0.0661","0.122","0.0","0.141","0.824","137.968","4","USRC11301790","RCA/Sony Latin Iberia","4Uc6BcPeBKfZUlX6jhumGv"
"5160","Mull Of Kintyre","4353","1046","283626","https://p.scdn.co/mp3-preview/b86394e8d323d11270d1224db3cf2727ee2b07b8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","29","0.346","0.303","2","-13.604","1","0.0271","0.00128","0.0","0.116","0.43","91.715","3","GBCCS7700746","Paul McCartney Catalog","7t4c2dRPcikOFVODa0qlQu"
"5161","Bust A Move","4354","1952","263914","https://p.scdn.co/mp3-preview/e3403c0ca7bdf211494f04876a48362703a37ace?cid=9950ac751e34487dbbe027c4fd7f8e99","False","63","0.946","0.772","4","-7.537","0","0.121","0.0512","2.26e-06","0.0612","0.743","116.972","4","USA370507645","The Bicycle Music Company","3IeCYkdKI55mNMl2o4vX0k"
"5162","Long Cool Woman (In a Black Dress) - 1999 Remaster","1486","896","199200","https://p.scdn.co/mp3-preview/718bebe2fac6d26d559b6babee20cbbdd66d5390?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.757","0.868","9","-9.326","1","0.062","0.411","0.00221","0.355","0.815","138.923","4","GBGYU9900019","BMG Rights Management (US) LLC","5UwbnHhjnbinJH8TefuQfN"
"5163","We Built This City","4355","999","296080","https://p.scdn.co/mp3-preview/7c136e7220892133e94c4d13d4ca7262d3d5cf4c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","73","0.661","0.908","5","-4.897","1","0.039","0.052","0.0","0.0708","0.656","144.091","4","USRC18503424","Rhino","6OnfBiiSc9RGKiBKKtZXgQ"
"5164","Peek a Boo","4356","1721","141226","https://p.scdn.co/mp3-preview/c9aa431dfe399bfc3f2a276229265d80b42f711d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.678","0.488","0","-7.157","1","0.0361","0.487","9.68e-06","0.192","0.815","115.662","4","GBYDR1903486","Tic Toc Music","4DKwSX88UJIeAc5P5JUYrw"
"5165","(Don't Fear) The Reaper","4357","1229","308120","https://p.scdn.co/mp3-preview/ad97ce828e504498e211b6525c5ccee86642786b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","75","0.333","0.927","9","-8.55","0","0.0733","0.0029","0.000208","0.297","0.385","141.466","4","USSM17600477","Columbia","5QTxFnGygVM4jFQiBovmRo"
