"Artist ID","Artist Name","Artist Genres","Spotify ID"
"3122","Sean Quinn","","13tMCI0sh9jqRaiNfeD1ou"
"3123","Gus Cullen","","5eAaeNnPoRSxsGHkfs8oyp"
"3124","Kris Kross Amsterdam","edm,pop dance,dutch house,pop,dutch pop","4LcUpNlXFEleaLlelmkv2R"
"3125","Lil Wayne","trap,hip hop,rap,new orleans rap,pop rap","55Aa2cqylxrFIXC767Z865"
"3126","Goodboys","edm,uk dance,pop dance,pop house","2nm38smINjms1LtczR0Cei"
"3127","Travis McCoy","atl hip hop,dance pop,hip pop,r&b,urban contemporary","46voK5iyMXDdkDpxDgfj2B"
"3128","MNEK","uk dance,pop dance,house,uk pop,uk contemporary r&b","7uMh23xWiuR7zsNkuNcm2G"
"3129","Ferlin Husky","nashville sound","0szj7Sxtyluyjc2Arj0njB"
"3130","Kele","disco house,edm,electro house,filter house,house,pop dance,vocal house,new rave","0LsO2x5E0KNdMxkWh0EmE0"
"3131","Jolyon Petch","deep tropical house,australian pop,australian house","00Ja3YjvU4DYCHWt6cPs42"
"3132","Reigan","deep tropical house,australian pop,australian house","1LLc1LysYwIKPmcDVfrdMn"
"3133","Tinashe","dance pop,alternative r&b,pop,metropopolis,r&b","0NIIxcxNHmOoyBx03SfTCD"
"3134","Nicole Kidman","dance rock,europop,hollywood","0ExYzTb7raTAfsXPtiI5vq"
"3135","Jack & Jack","uk dance,pop dance,pop,tropical house,teen pop","1INuLZXjjVbcJRyWvD1iSq"
"3136","Björn Skifs","classic swedish pop","1Ek3VdZ8EPmcvgRIqnHlrF"
"3137","BloodPop®","pop,electropop","1okJ4NC308qbtY9LyHn6DO"
"3138","RUN","atl hip hop,contemporary r&b,r&b,urban contemporary","2qFXvV0t7QXlF7Tdc9YTie"
"3139","Lamarquis Jefferson","atl hip hop,contemporary r&b,r&b,urban contemporary","6eZD2i7kAelKt5z1ytH0Me"
"3140","City Spud","dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary","3L2SIGZah4QZSvN4wC8rHl"
"3141","NOTD","pop edm,pop dance,pop,electropop,talent show,alt z","5jAMCwdNHWr7JThxtMuEyy"
"3142","Bea Miller","pop edm,pop dance,pop,electropop,talent show,alt z","1o2NpYGqHiCq7FoiYdyd1x"
"3143","Sammie","atl hip hop,chicago bop,dance pop,pop rap,rap,southern hip hop,trap,contemporary r&b,hip pop,r&b,urban contemporary","4p07QU02SrLsaORo25h2Lg"
"3144","Nicky Romero","edm,pop dance,dutch house,dutch edm,progressive electro house,electro house,big room","5ChF3i92IPZHduM7jN3dpg"
"3145","Krewella","edm,pop dance,electra,dutch house,dutch edm,progressive electro house,electro house,big room","0Cd6nHYwecCNM1sVEXKlYr"
"3146","Olivia","east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap","5YBSzuCs7WaFKNr7Bky0Uf"
"3147","John Travolta","hollywood,adult standards,australian dance,disco,mellow gold,soft rock","4hKkEHkaqCsyxNxXEsszVH"
"3148","Ray Hedges","australian pop","1PMhT7Dp8ZvHbucEoh9xwO"
"3149","Bounty Killer","dance pop,dance rock,permanent wave,pop rock,rock,dancehall,jamaican hip hop,reggae fusion","6UuT0BJZ9vF8Y1sxXnJl2s"
"3150","Young Thug","atl hip hop,trap,atl trap,melodic rap,rap,hip hop,gangster rap","50co4Is1HCEo8bhOyUWKpn"
"3151","Dawn","","1vjeJ712UQutRhn6WJI4sF"
"3152","De Wolfe Music","library music","2CIYXJTMc2WH7XVlqZ5IrC"
"3153","Wizkid","canadian hip hop,canadian pop,hip hop,pop rap,rap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop,uk funky","3tVQdUvClmAT7URs9V3rsp"
"3154","Kyla","uk funky","77DAFfvm3O9zT5dIoG0eIO"
"3155","Jennifer Hudson","dance pop,r&b,urban contemporary","35GL8Cu2GKTcHzKGi75xl5"
"3156","Ina Wroldsen","dance pop,edm,uk dance,pop dance,norwegian pop,house","7hssUdpvtY5oiARaUDgFZ3"
"3157","Dimitri Vegas & Like Mike","edm,pop edm,belgian dance,pop dance,dutch house,uk dance,progressive electro house,belgian edm,slap house,big room,electro house","73jBynjsVtofjRpdpRAJGk"
"3158","Dimitri Vegas","edm,pop edm,belgian dance,pop dance,dutch house,uk dance,progressive electro house,belgian edm,slap house,big room,electro house","2HkAI0YrEcgoR8QdaURqhO"
"3159","The First National Band","country rock","08xBftDfAD7CMC51uxUuZF"
"3160","Lee Hazlewood","singer-songwriter,sunshine pop,lounge,classic oklahoma country,baroque pop","2aVHDjRHRM7dcFkGwahXLG"
"3161","Public Announcement","contemporary r&b,new jack swing","02JTFUpX3CgLWXNKEXIvcb"
"3162","Swae Lee","rap,pop,melodic rap,trap","1zNqQNIdeOUZHb8zbZRFMX"
"3163","Becky Hill","uk pop,uk dance,pop dance,pop house","4EPJlUEBy49EX1wuFOvtjK"
"3164","Ms. Dynamite","hip house,uk funky,uk garage,uk funky,uk garage","42qLC3FgtazA9AvaIoiP62"
"3165","Asaf Avidan","israeli pop,israeli rock,deep euro house","7t51dSX8ZkKC7VoKRd0lME"
"3166","The Mojos","israeli pop,israeli rock,deep euro house","5abaNg0SJPEF7EST0RjY9F"
"3167","Wankelmut","israeli pop,deep euro house","01e2lCvLZ4fLUIRy68nptH"
"3168","Mary Lambert","pop rap,seattle hip hop,neo mellow","5Z2NUZiY3FA00HKu5WTMhA"
"3169","Mataya","australian indie,australian dance,downtempo,escape room","6JW55AQgf9M9SZgzZou2NQ"
"3170","Young Tapz","australian dance,australian indie,downtempo,escape room","0MH2SnPBynNlz9HRqC84ZK"
"3171","Oliver Cheatham","disco house,vocal house,post-disco","25MNkA39C5jjxApUl812ic"
"3172","Bobby Anthony","g funk,gangster rap,hip hop,pop rap,rap,west coast rap,deep r&b","03O1y1yKpBpmUbcTtoya3K"
"3173","CID","edm,pop edm,uk dance,pop dance,dutch house,progressive house,house,progressive electro house,bass house,zolo,deep groove house,electro house,tech house","4FCzCS0KEgb0rgySWINItO"
"3174","Bahary","edm,pop edm,uk dance,pop dance,dutch house,progressive house,house,progressive electro house,bass house,zolo,deep groove house,electro house,tech house","49kB9joPdbpdFRj5tGoTXY"
"3175","The Flying Lizards","edm,pop edm,uk dance,pop dance,dutch house,progressive house,house,progressive electro house,bass house,zolo,deep groove house,electro house,tech house","2L9iHIK8h5HvZe6VXb0aOI"
"3176","Ollie Gabriel","alternative dance,aussietronica,australian dance,australian electropop","4TNVwxe6cso3F2sGxA2KLG"
"3177","Louis Mattrs","dancefloor dnb,drum and bass,uk dance,uk contemporary r&b","7qevodTHcV0rtg9O7ih6nn"
"3178","HOSH","deep disco house,hamburg electronic,minimal techno","3qoTlYFOahAlAh9ee3qnbs"
"3179","1979","deep disco house,hamburg electronic,minimal techno","0L4gqdrMNbRIbNKzgcBXG6"
"3180","Jalja","deep disco house,hamburg electronic,minimal techno","2KgiNo5JQEyIQdGv2Wyh4R"
"3181","Josefine","ghanaian alternative,scandipop","5iLaZnrGlRUHm2PwZ33dIt"
"3182","DJ Boat","ghanaian alternative,scandipop","0Btky5ia7ihAQE8UEXPmbQ"
"3183","Case","dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary,contemporary r&b,new jack swing,r&b","5aEWnrN8h3MhuFUPRfaVuy"
"3184","Tyga","dance pop,trap,hip hop,pop,rap,pop rap,southern hip hop","5LHRHt1k9lMyONurDHEdrp"
"3185","Robinson","alt z,australian trap,nz pop,australian hip hop","38CvLGTsjtoloDgv3OKQp8"
"3186","Anderson .Paak","indie soul,neo soul,hip hop,escape room","3jK9MiCrA42lLAdMGUZpwa"
"3187","Silk Sonic","dance pop,hip hop,pop,neo soul,indie soul,escape room","6PvvGcCY2XtUcSRld1Wilr"
"3188","Bobby ""Boris"" Pickett","halloween,novelty","42MRYPhQfcEXqb18dl5ERX"
"3189","The Crypt-Kickers","halloween,novelty","4frDtYgwXXKkbyQzjOmJG5"
"3190","P Jervier","europop,girl group","29tN6dpjDGnlr6QkCSOemd"
"3191","Steve Jervier","europop,girl group","6nLM87NFy18fHOOprTtWuS"
"3192","Wales","europop,girl group","7AIqEHSDwom8YR90Mt8CQD"
"3193","Talent","g funk,gangster rap,hip hop,rap,west coast rap","33JfM2NgTRFT9wMoQvcv6T"
"3194","Gramma Funk","big beat,electronica,nu skool breaks,trip hop","09dzhikZDQAWGs8jyIylqj"
"3195","Luther Vandross","quiet storm,soul,dance pop,pop,urban contemporary","19y5MFBH7gohEdGwKM7QsP"
"3196","Gus Dapperton","alt z,nz pop,bedroom pop,indie poptimism,pov: indie","6sHCvZe1PHrOAuYlwTLNH4"
"3197","Rayvon","dance pop,pop rap,reggae fusion,barbadian pop,reggae fusion","4hB4SmzreXMTGWYj7KQ7QN"
"3198","Ryan Lewis","pop rap,seattle hip hop","4myTppRgh0rojLxx8RycOp"
"3199","Faith Evans","dance pop,urban contemporary,hip pop,contemporary r&b,r&b","5NDMothbpdpq2xHqSjrrWn"
"3200","Ethan Sak","","2AOZDcU573oPnb1DcROcs6"
"3201","Liz Becker","","0dUM8sw9YnXAq9s4pcjvQT"
"3202","Kevin Parker","pop soul","2Lt4GKzyW3WOMf3wvPDszQ"
"3203","Lil Baby","atl hip hop,atl trap,trap,rap","5f7VJjfbwm532GiveGC0ZK"
"3204","George Tobin","new wave pop,soft rock","0EvRNpzBThmcwE94F4nokW"
"3205","Bill Smith","new wave pop,soft rock","4Omy5P9r7PiXYje9h4jMkz"
"3206","William Singe","pop,pop dance,tropical house,uk dance,pop r&b,teen pop","5exS0bytCYdixgv02DaCm3"
"3207","LSD","pop,dance pop,edm,electro house,moombahton,pop dance,indie poptimism,pop,dance pop","6IZ4ctovY9dl7bgHClAvKJ"
"3208","Gabry Ponte","eurodance,europop,italian adult pop,italo dance,eurodance,italo dance,slap house","5ENS85nZShljwNgg4wFD7D"
"3209","Dragonette","dance rock,canadian pop,electropop,house,metropopolis,neo-synthpop,canadian electropop","4GLJPBj5Cdr9AgLKvLWM4n"
"3210","Purple Disco Machine","deep house,house","2WBJQGf1bT1kxuoqziH5g4"
"3211","Sophie and the Giants","deep house,sheffield indie,house","4FrXHrpbDLNyO3pbVv8RmF"
"3212","Jadakiss","dance pop,pop,urban contemporary,battle rap,east coast hip hop,trap,battle rap,dirty south rap,east coast hip hop","5pnbUBPifNnlusY8kTBivi"
"3213","Styles P","dance pop,pop,urban contemporary,battle rap,east coast hip hop,trap,battle rap,dirty south rap,east coast hip hop","2x8KDZdSONA3872CnhaAlX"
"3214","Kool Moe Dee","new jack swing,east coast hip hop,old school hip hop,harlem hip hop,pop rap","2RE8NwNxsOyuNZDD0jRxHP"
"3215","Camille Jones","edm,progressive house,pop dance,dutch house,house,progressive electro house,electro house","2ikT9iKpjKsyVX9esa3AZC"
"3216","ROZES","pop,alt z,electropop,indie poptimism","6jsjhAEteAlY0vCiLvMLBA"
"3217","Kenny G","contemporary r&b,r&b,urban contemporary,smooth jazz,smooth saxophone","6I3M904Y9IwgDjrQ9pANiB"
"3218","Macklemore & Ryan Lewis","pop rap,seattle hip hop","6WLvgbfYXQPO396oJEYCsi"
"3219","Big Sean","trap,hip hop,pop,rap,r&b,detroit hip hop,pop rap,southern hip hop","0c173mlxpT3dSFRgMO8XPh"
"3220","Stefflon Don","uk dancehall,uk hip hop,pop,dancehall queen,dancehall","2ExGrw6XpbtUAJHTLtUXUD"
"3221","Rudy Thomas","","1WEDL03j6ZUneGDJhYyKkD"
"3222","Steven Stanley","","7is8Pjkal8dpE7bMkTVhaP"
"3223","Willie Lindo","","1FaFcKSNB03VR3q7D7Bx6H"
"3224","Jack Joseph Puig","alternative metal,nu metal,post-grunge,rock","30I8GIK3UqVyAg58557mdJ"
"3225","Quavo","atl hip hop,trap,pop,melodic rap,rap","0VRj0yCOv2FXJNP47XQnx5"
"3226","George Martin","album rock,classic rock,folk rock,mellow gold,soft rock,beatlesque","4Fgf6RvuWpiwDXSE7Vammx"
"3227","Daniel Caesar","canadian pop,pop,canadian contemporary r&b,r&b","20wkVLutqVOYrc0kxFs7rA"
"3228","Olivia O'Brien","alt z,pop,alt z,pop","1QRj3hoop9Mv5VvHQkwPEp"
"3229","Chris Martin","chicago rap,hip hop,rap","0LQoZQIV0mIs0y0XQb0Sw2"
"3230","Mikky Ekko","barbadian pop,pop,urban contemporary,nashville indie","1buzCmyYZE4kcdLRudsb8V"
"3231","Kim Weston","classic soul,motown,neo soul,northern soul,quiet storm,soul,motown,northern soul,southern soul","71pUA2TXf3JHUPUgsjLtuL"
"3232","Wil Veloz","","5unKMTkFXL1KYbAvWNEyAW"
"3233","070 Shake","uk pop,new jersey rap,uk contemporary r&b","12Zk1DFhCbHY6v3xep2ZjI"
"3234","Gossling","australian hip hop,australian pop","0NnyKz36MvIC2R3dFht35A"
"3235","Sarah Jane Morris","hi-nrg,new romantic,new wave pop,sophisti-pop,synthpop,british soul,italian lounge","7g6rQ236kj9vrXWdGyiC8o"
"3236","Brendon Urie","pop","6eYFryfcEu3QSq59D62wZQ"
"3237","Dukes of Windsor","australian dance,australian indie rock","3NjAruKAeWHL1nCIoGESIF"
"3238","André 3000","hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary,atl hip hop,dirty south rap,hip hop,southern hip hop,hip hop,new orleans rap,pop rap,rap,trap","74V3dE1a51skRkdII8y2C6"
"3239","Q-Tip","dance pop,r&b,urban contemporary,east coast hip hop,queens hip hop,canadian singer-songwriter,folk,folk rock,singer-songwriter","3ZotbHeyVQKxQCPDJuQ4SU"
"3240","Eliza Rose","house","4XC335ouK6pXyq4QiIb8bP"
"3241","Interplanetary Criminal","house,experimental house,breaks","6uJ51uV5rYzu1MJkC4CceI"
"3242","DBX","big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance","08tQwub0ulYRq9dRBKVS1r"
"3243","Paige IV","australian dance","7FhrJLDe6bQ0Hqt9Wf7zXh"
"3244","Phiness","east coast hip hop,hip hop,new jersey rap","62grui02HHGJGGS28x949f"
"3245","Ebenezer","edm,uk dance,progressive house,pop dance,uk hip hop,house","2vik8lyw8WiALKMJK7C3hn"
"3246","Linda McCartney","rock,soft rock,classic rock,classic uk pop,mellow gold","6QEKXJs8gQCiyBq5L8knco"
"3247","Stormzy","afrobeats,uk hip hop,pop,singer-songwriter pop,grime,nigerian hip hop,uk pop,nigerian pop,dancehall","2SrSdSvpminqmStGELCSNd"
"3248","Burna Boy","dancehall,afrobeats,nigerian pop,nigerian hip hop","3wcj11K77LjEY1PkEazffa"
"3249","Timmy Trumpet","pop dance,melbourne bounce international,australian dance,nz hip hop,big room,melbourne bounce","0CbeG1224FS58EUx4tPevZ"
"3250","Will Anderson","country pop","4r4X95m8UEHEY1mm27IBxo"
"3251","Crookers","hip hop,ohio hip hop,pop rap,rap,fidget house","3o1cwVQfiDWafhYA02k13C"
"3252","Keala Settle","movie tunes,broadway,show tunes,hollywood","7HV2RI2qNug4EcQqLbCAKS"
"3253","The Greatest Showman Ensemble","movie tunes,broadway,show tunes,hollywood","63nv0hWWDob56Rk8GlNpN8"
"3254","Sandro Cavazza","dance pop,edm,pop dance,tropical house,pop,swedish pop","5JYo7gm2dkyLLlWHjxS7Dy"
"3255","Et Cetera","","0oMBhLCTiFfKqdWl3ESWX0"
"3256","Kincade","","4m6idJ7auie3tzLzaTWsZO"
"3257","Sam Martin","big room,dance pop,edm,pop,pop dance","66AE89GQTx88zLYhXn1wFK"
"3258","Sammi Constantine","","0YffB1XSvRrtNRYj4998W6"
"3259","Carrie Underwood","contemporary country,country,country road,classic oklahoma country,contemporary country,country,country dawn,dance pop,pop","4xFUf1FHVy696Q1JQZMTRj"
"3260","Future Humans","pop,uk pop","4BXM7ghfjufutCDfJfXdIl"
"3261","Cutfather & Joe","boy band","6Tg1uyto2LrwltY2TQHia2"
"3262","Rik Rok","dance pop,pop rap,reggae fusion,reggae fusion","67wCYxOq4A1ohAs7jWYaOJ"
"3263","Marty Guilfoyle","uk dance","34QHr1kYdBCLlvXDMEEbe5"
"3264","John Gibbons","uk dance","72luDUYRlE8N8lPSgyhiwo"
"3265","Hayley Williams","art pop","6Rx1JKzBrSzoKQtmbVmBnM"
"3266","Willow Sage Hart","dance pop,pop,show tunes","0gAILSEru1PKMwP0tAqNLS"
"3267","21 Savage","atl hip hop,pop,hip hop,rap","1URnnhqYAYcrqrcwql10ft"
"3268","The Tamperer","hip house,italo dance","1hK5unnJvXQcBMO25YxOFZ"
"3269","Maya","hip house,italo dance","4ofqDJW8PTs5YGdO0QZ55A"
"3270","Anita McCloud","g funk,west coast rap","61ODx6Din873HtUV6eDZZr"
"3271","Natina Reed","g funk,west coast rap","0wBPOeoreeyAE0PPolYn14"
"3272","Lauren Bennett","dance pop,pop,pop rap","2jLE4BoXHriQ96JagEtiDP"
"3273","GoonRock","dance pop,pop,pop rap","53sIBaVjXQhfH89Vu6nEGh"
"3274","Chris Stapleton","dance pop,outlaw country,contemporary country,pop","4YLtscXsxbVgi031ovDDdh"
"3275","Ronnie James Dio","hard rock","4M3c7tg4BzLQ5pIOupZL65"
"3276","Sleepy Brown","atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop,atl hip hop","7Dnu2NmddNymEI2LMZVH5v"
"3277","Majid Jordan","canadian hip hop,canadian pop,hip hop,pop rap,rap,canadian contemporary r&b,canadian hip hop","4HzKw8XcD0piJmDrrPRCYk"
"3278","Graham Candy","deep euro house,german dance,nz pop","71KlQX0q5wz5f9iytwPfou"
"3279","Ayah Marar","dance pop,edm,electro house,house,pop,progressive house,uk dance,jordanian pop","4xQ2BGOBUXgjxO2PAhrIyS"
"3280","Sarah McLachlan","gregorian dance,lilith,canadian pop,ectofolk,pop rock,canadian singer-songwriter,permanent wave","4NgNsOXSwIzXlUIJcpnNUp"
"3281","Gunna","atl hip hop,melodic rap,trap,rap","2hlmm7s2ICUX0LVIhVFlZQ"
"3282","DVBBS","dance pop,canadian electronic,edm,pop dance,dutch house,progressive house,progressive electro house,grime,slap house,pop rap,electro house","5X4LWwbUFNzPkEas04uU82"
"3283","Borgeous","dance pop,canadian electronic,edm,pop dance,dutch house,progressive house,progressive electro house,grime,slap house,pop rap,electro house","4uiMn2g0pgTrhN096QJhbp"
"3284","The DeFranco Family","bubblegum pop","4Phz26PNbjIHdIt3K8xQCh"
"3285","Tony DeFranco","bubblegum pop","38sPq7kD35ixVbUUtchXSa"
"3286","Marilyn Martin","rock drums,soft rock","3vtjCpFunIFNdbXkBVx0gL"
"3287","Luca Schreiner","german dance","5fiYAV2DWASxAUKDq7Gbe9"
"3288","STORME","","2dtyicVOUMo8EoEEvCTytp"
"3289","ponders","","58XtDX4Y4y7SADRSYBfzMr"
"3290","Mason Parks","","1ppPctMVAtXdP9m1MRVsVp"
"3291","Silk City","dance pop,edm,uk dance,pop dance,moombahton,pop,uk pop,electro house,pop soul","2X97ZAqRKRMYFIDqtvGgGc"
"3292","David Kershenbaum","cowpunk,pop rock,post-grunge","5UgYIWTgZ9x2aPUrWkaWop"
"3293","Mae Muller","rap,chicago rap,uk pop,uk contemporary r&b,scandipop","1BEUkE2CSUgHTLSBMZdnFB"
"3294","Polo G","rap,chicago rap,uk pop,uk contemporary r&b,scandipop","6AgTAQt8XS6jRWi4sX7w49"
"3295","R3HAB","australian pop,edm,pop dance,dutch house,progressive electro house,slap house,electro house","6cEuCEZu7PAE9ZSzLLc2oQ"
"3296","SUPER-Hi","","2lJ6K4PTrrweXhRiqh1CZE"
"3297","NEEKA","","1JPZHb1qziDJ05n0a1OvfW"
"3298","Scott Bradlee's Postmodern Jukebox","jazz cover,swing","5HYNPEO2NNBONQkp3Mvwvc"
"3299","Cristina Gatti","jazz cover,swing","5jlYvfzER35jrTDaVtQaUy"
"3300","Dan Caplen","pop dance,uk dance,uk funky,dance pop,pop,uk pop,pop rap,seattle hip hop,neo soul,uk contemporary r&b","2U3FuHYvL3vhkbDAXm24Ep"
"3301","Faouzia","urban contemporary,pop,canadian pop,neo soul,alt z,pop soul","5NhgsV7qPWHZqYEMKzbYvo"
"3302","Cody Wise","dance pop,pop","0gizY5GNZ4QV1vGB1bg0Gi"
"3303","Lennon Stella","pop dance,pop,canadian pop,uk pop,alt z","1cZQSpDsxgKIX2yW5OR9Ot"
"3304","Yolanda Be Cool","australian dance,bass house,australian house","4KkHjCe8ouh8C2P9LPoD4F"
"3305","DCup","australian dance,bass house,australian house","6OkVmXCnj1BPjTf5aihiwt"
"3306","Jack Radics","funana,deep ragga","0YeIluqMsCUwn5NC3TG2iQ"
"3307","The Taxi Gang","funana,deep ragga","2Af07b1sTnXHHSdCqdLSfy"
"3308","What So Not","edm,vapor twitch,electronic trap,aussietronica,brostep,electro house,escape room","4AA8eXtzqh5ykxtafLaPOi"
"3309","LPX","edm,vapor twitch,electronic trap,aussietronica,brostep,electro house,escape room","7xmK7SfecrmjqsiIoSa1uf"
"3310","Jamie Scott","dutch edm,edm,pop,pop dance,progressive house,big room,dance pop,edm,pop,pop dance,uk pop,dutch pop","29QbBR0oTzA7A0kiOzrbbr"
"3311","Romy Dya","dutch edm,edm,pop,pop dance,progressive house,big room,dance pop,edm,pop,pop dance,uk pop,dutch pop","5gWzmnHTLNXz5CjOc0wAuK"
"3312","S1mba","afroswing","71jSVPQ6yskfyvWeiwvT5s"
"3313","DTG","afroswing","6kZWqUZqptyxb8Ki5DyBAg"
"3314","Nelle Hooper","dance pop,europop,girl group,new wave pop","1kHeUrCDfGviGUyWuxBWXA"
"3315","HUGEL","dance pop,edm,pop dance,moombahton,deep house,electro house","5PlfkPxwCpRRWQJBxCa0By"
"3316","Julia Church","dance pop,edm,electro house,moombahton,pop dance,deep house","4dHGNdVhBxCJUyMk9dR727"
"3317","Lil Yachty","atl hip hop,melodic rap,trap,rap","6icQOAFXDZKsumw3YXyusw"
"3318","Dzeko & Torres","dutch house,edm,electro house,pop dance,progressive electro house,sky room,australian dance","5Ip2ecnyGpNyZvPuuYU8Ai"
"3319","Sarah McLeod","dutch house,edm,electro house,pop dance,progressive electro house,sky room,australian dance","7bIYFyhnGYw8A4kUsGtQl0"
"3320","Wes Nelson","pop edm,uk dance,pop dance,pop,uk funky,german dance","4ktBrNjagCGftyuBLJkATq"
"3321","Clairo","pov: indie,bedroom pop,indie pop,pov: indie","3l0CmX0FuQjFxr8SK7Vqag"
"3322","Tom Thum","australian hip hop,australian indie,australian pop,beatboxing","41Sy5j6hSOXJ6Pl1yR296B"
"3323","Wanz","pop rap,seattle hip hop","56xTxG4nQMAs1GW9kvn0uA"
"3324","SHY FX","uk contemporary r&b,grime,uk dancehall,uk hip hop,r&b,talent show,uk pop,drum and bass,jungle,ragga jungle","5oDtp2FC8VqBjTx1aT4P5j"
"3325","Melanie Williams","madchester,diva house","3jmMMoxWDbP6gIpslNl2MP"
"3326","Kevin ""K.D."" Davis","contemporary r&b,neo soul,r&b,urban contemporary","20ZzK04IeD9EcQE12i2uRa"
"3327","William Orbit","dance pop,pop,classic progressive house,downtempo,intelligent dance music","2AHGrNDMKFi8rHqQ8kJqfl"
"3328","BlocBoy JB","trap,canadian hip hop,hip hop,canadian pop,rap,tennessee hip hop,memphis hip hop,pop rap","4TEJudQY2pXxVHPE3gD2EU"
"3329","Andrew Stanley","australian dance,australian house,bass house","2fhWAPuLLisDEGpXsniy92"
"3330","Matt Handles","australian dance,australian house,bass house","1UfLuvdj4T8qcQbcCT7y8G"
"3331","Steve Mac","boy band","78E5Zx38dgv90Q7VN2AplD"
"3332","DJ Frank E","dance pop,latin pop,mexican pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap","4yt2wdqvcHygghx9iNUb6i"
"3333","Rico Nasty","alternative r&b,trap queen","2OaHYHb2XcFPvqL3VsyPzU"
"3334","Louisa Johnson","uk pop,pop,talent show","5IHqlcCbQkyhWl0KmIwgeq"
"3335","Janieck Devy","belgian edm,edm,pop dance,tropical house","5gtYjyZlmPOc1lLHvYzCON"
"3336","deadmau5","canadian electronic,edm,progressive house,pop dance,complextro,progressive electro house,electro house","2CIMQHirSU0MQqyYHq0eOx"
"3337","Wolfgang Gartner","canadian electronic,edm,progressive house,pop dance,house,complextro,progressive electro house,electro house","3534yWWzmxx8NbKVoNolsK"
"3338","Mike Mago","dance rock,canadian pop,electropop,house,metropopolis,neo-synthpop,deep groove house,canadian electropop","5lwT6gFdwV3Wcol07KUiJx"
"3339","SHAED","uk pop,pop,electropop","3KwmxIhSe9UTSEF37kwngR"
"3340","Scott Fitzgerald","","3YomJIlhK4fGGiX1aTuU4h"
"3341","Yvonne Keeley","","7pddMBUlUJX68vgjTzfKl1"
"3342","Felly","eurodance,hip house,new beat,synthpop","1pvibpCqTQG4mnbZ7vVSDj"
"3343","Danny Ross","","0gL0Gh2bkEykiguJZg62jy"
"3344","Queen Pen","boy band,contemporary r&b,new jack swing,r&b,urban contemporary,g funk,gangster rap,hip hop,rap,west coast rap,hip pop,lgbtq+ hip hop","0VbIlorLz3I5SEtIsc5vAr"
"3345","Simon Climie","europop,girl group","3HISkAiDX0gaSSUDZej38A"
"3346","Claudette Ortiz","rap kreyol","2PWQEBHw18rURT93AbGXQm"
"3347","Neon Hitch","dance pop,pop rap,electropop","2TnJ7VOpGzjtKUn0ObpEYe"
"3348","Lil Jon","atl hip hop,dance pop,trap,dirty south rap,pop,crunk,old school atlanta hip hop,pop rap,southern hip hop","7sfl4Xt5KmfyDs2T3SVSMK"
"3349","KSI","uk hip hop,pop,uk dance,social media pop","1nzgtKYFckznkcVMR3Gg4z"
"3350","Digital Farm Animals","pop,uk dance","5fyDppLDl1juIu1BcUT5zh"
"3351","Lucas & Steve","edm,pop dance,new jack swing,dutch house,urban contemporary,boy band,progressive electro house,contemporary r&b,r&b,electro house","5wwneIFdawNgQ7GvKK29Z3"
"3352","Ric Wake","new romantic,new wave pop","7KFVI7yFvLDdoSzO6clGp6"
"3353","Bob Cadway","new romantic,new wave pop","6B1sxaPpj8VcfRAKlHWMhV"
"3354","Rollo Armstrong","big beat,downtempo,electronica,trip hop","6hFSukEzqXAkCIcXNnctZ4"
"3355","Sister Bliss","big beat,downtempo,electronica,trip hop","4tc9NREea7ncB7JzqdBsj5"
"3356","A7S","pop edm,uk dance,pop dance,german dance,scandipop","5Wg2b4Mp42gicxEeDNawf7"
"3357","Powfu","sad rap,pov: indie,bedroom pop,sad lo-fi,indie pop,bubblegrunge","6bmlMHgSheBauioMgKv2tn"
"3358","beabadoobee","sad rap,pov: indie,bedroom pop,sad lo-fi,indie pop,bubblegrunge","35l9BRT7MXmM8bv2WDQiyB"
"3359","Steven Tyler","blues rock,classic rock,mexican classic rock,modern country rock","32zks9ovi0IExzUd1C7W6o"
"3360","Pharoahe Monch","british soul,neo soul,conscious hip hop,east coast hip hop,queens hip hop","5DKuVtlpDH0agZQUFDy8O7"
"3361","Maty Noyes","edm,pop,pop dance,tropical house,alt z","5JSXWmQO8csVUy6hSRu8TA"
"3362","AJ Mitchell","alt z,pop,teen pop,singer-songwriter pop","6dn6x1XOng3LOAnfTjUn77"
"3363","The Plastic Ono Band","classic rock,rock,experimental rock,experimental,experimental pop","4m2kfAHEnK7Z7qLGxeWtro"
"3364","Yoko Ono","classic rock,rock","2s4tjL6W3qrblOe0raIzwJ"
"3365","Richard O'Brien","","0aIOdrjH5s3hJqxmKoAEUg"
"3366","Patricia Quinn","","7Akz0poR4eUgNM0ciCWqIs"
"3367","Nell Campbell","","5qTjeXw33F5LHCKVzwi8WK"
"3368","Prince Mydas","dance pop,pop rap,reggae fusion","4QGEGxEdl59bsCfNCUXgXs"
